NAZEV;Pb;Zn
uherske_hradiste;2,509599262;3,19047635
uherske_hradiste;2,923161581;3,194583132
uherske_hradiste;2,923161581;3,194583132
uherske_hradiste;3,058707073;3,194583132
uherske_hradiste;3,001714345;3,196221134
uherske_hradiste;2,917770732;3,202746443
uherske_hradiste;2,917770732;3,202746443
uherske_hradiste;3,086486637;3,202746443
uherske_hradiste;2,533696814;3,210843653
uherske_hradiste;2,653241965;3,210843653
uherske_hradiste;2,901421594;3,210843653
uherske_hradiste;2,874129452;3,211246798
uherske_hradiste;2,734367509;3,2120526
uherske_hradiste;2,658859957;3,212455257
uherske_hradiste;2,970414466;3,214867803
uherske_hradiste;2,660259537;3,218875825
uherske_hradiste;2,734367509;3,218875825
uherske_hradiste;3,025291076;3,218875825
uherske_hradiste;3,091042453;3,226843995
uherske_hradiste;2,48490665;3,226843995
uherske_hradiste;2,4765384;3,226843995
uherske_hradiste;2,4765384;3,226843995
uherske_hradiste;3,08190997;3,226843995
uherske_hradiste;3,194583132;3,230804396
uherske_hradiste;2,791165108;3,230804396
uherske_hradiste;2,785011242;3,230804396
uherske_hradiste;2,587764035;3,234749174
uherske_hradiste;2,879198457;3,234749174
uherske_hradiste;2,564949357;3,238678452
uherske_hradiste;2,660259537;3,238678452
uherske_hradiste;2,721295428;3,243373296
uherske_hradiste;2,856470206;3,246490992
uherske_hradiste;2,721295428;3,258096538
uherske_hradiste;3,131136911;3,261935314
uherske_hradiste;2,533696814;3,261935314
uherske_hradiste;2,32238772;3,265759411
uherske_hradiste;3,384390263;3,265759411
uherske_hradiste;2,708050201;3,269568939
uherske_hradiste;2,681021529;3,269568939
uherske_hradiste;2,459588842;3,269568939
uherske_hradiste;3,456947397;3,269949095
uherske_hradiste;2,533696814;3,27336401
uherske_hradiste;2,879198457;3,27336401
uherske_hradiste;2,879198457;3,27336401
uherske_hradiste;3,011605623;3,274878015
uherske_hradiste;3,08190997;3,277144733
uherske_hradiste;2,917770732;3,277144733
uherske_hradiste;2,721295428;3,280911216
uherske_hradiste;2,949688335;3,280911216
uherske_hradiste;2,772588722;3,280911216
uherske_hradiste;2,753660712;3,288401888
uherske_hradiste;2,985681938;3,295836866
uherske_hradiste;2,433613355;3,303216973
uherske_hradiste;2,785011242;3,303216973
uherske_hradiste;2,785011242;3,303216973
uherske_hradiste;2,251291799;3,303216973
uherske_hradiste;2,501435952;3,306886702
uherske_hradiste;2,210469804;3,306886702
uherske_hradiste;2,803360381;3,314186005
uherske_hradiste;2,681021529;3,325036021
uherske_hradiste;2,708050201;3,349904087
uherske_hradiste;2,595254707;3,356897123
uherske_hradiste;2,595254707;3,356897123
uherske_hradiste;2,564949357;3,356897123
uherske_hradiste;2,740840024;3,360375387
uherske_hradiste;2,654649424;3,364879119
uherske_hradiste;2,949688335;3,36729583
uherske_hradiste;2,721295428;3,374168709
uherske_hradiste;2,833213344;3,380994674
uherske_hradiste;3,08190997;3,384390263
uherske_hradiste;2,76000994;3,387774361
uherske_hradiste;2,653241965;3,387774361
uherske_hradiste;2,803360381;3,391147046
uherske_hradiste;2,104134154;3,394508394
uherske_hradiste;2,76000994;3,39785848
uherske_hradiste;2,721295428;3,398192873
uherske_hradiste;3,072693315;3,404525172
uherske_hradiste;3,072693315;3,404525172
uherske_hradiste;2,747270914;3,406848053
uherske_hradiste;2,87356464;3,407841924
uherske_hradiste;3,161246712;3,411147713
uherske_hradiste;2,803360381;3,412796518
uherske_hradiste;2,734367509;3,421000009
uherske_hradiste;2,944438979;3,433987204
uherske_hradiste;3,238678452;3,437207819
uherske_hradiste;3,086486637;3,440418095
uherske_hradiste;2,312535424;3,443618098
uherske_hradiste;3,242592351;3,446807893
uherske_hradiste;2,533696814;3,446807893
uherske_hradiste;3,005682604;3,456316681
uherske_hradiste;2,687847494;3,45946629
uherske_hradiste;2,797281335;3,46260601
uherske_hradiste;2,341805806;3,471966453
uherske_hradiste;2,93385687;3,478158423
uherske_hradiste;2,468099531;3,481240089
uherske_hradiste;2,867898902;3,487375078
uherske_hradiste;2,708050201;3,487375078
uherske_hradiste;2,850706502;3,490428515
uherske_hradiste;2,895911938;3,496507561
uherske_hradiste;2,493205453;3,502549876
uherske_hradiste;2,862200881;3,502549876
uherske_hradiste;2,747270914;3,5085559
uherske_hradiste;2,809402695;3,517497837
uherske_hradiste;2,980618636;3,523415014
uherske_hradiste;2,821378886;3,526360525
uherske_hradiste;2,827313622;3,536310855
uherske_hradiste;2,797281335;3,538056564
uherske_hradiste;2,901421594;3,540959324
uherske_hradiste;2,827313622;3,543853682
uherske_hradiste;2,753660712;3,549617387
uherske_hradiste;2,261763098;3,549617387
uherske_hradiste;3,077312261;3,552486829
uherske_hradiste;2,379546134;3,569532696
uherske_hradiste;2,747270914;3,586292865
uherske_hradiste;2,949688335;3,589059119
uherske_hradiste;2,302585093;3,594568775
uherske_hradiste;2,549445171;3,602776755
uherske_hradiste;2,975529566;3,605497845
uherske_hradiste;2,867898902;3,616308761
uherske_hradiste;2,839078464;3,616308761
uherske_hradiste;2,803360381;3,640214282
uherske_hradiste;2,778819272;3,64805746
uherske_hradiste;3,280911216;3,650658241
uherske_hradiste;2,833213344;3,658420247
uherske_hradiste;2,747270914;3,666122467
uherske_hradiste;2,251291799;3,666122467
uherske_hradiste;2,93385687;3,681351188
uherske_hradiste;2,041220329;3,686376324
uherske_hradiste;2,839078464;3,706228092
uherske_hradiste;2,862200881;3,723280881
uherske_hradiste;2,653241965;3,735285827
uherske_hradiste;3,238678452;3,749504076
uherske_hradiste;2,785011242;3,751854253
uherske_hradiste;3,246490992;3,802208139
uherske_hradiste;2,653241965;3,845883203
uherske_hradiste;3,222867846;3,923951576
uherske_hradiste;3,005682604;3,939638172
uherske_hradiste;2,809402695;3,970291914
uherske_hradiste;2,809402695;3,970291914
uherske_hradiste;3,261935314;4,051784948
uherske_hradiste;3,095577609;4,163559631
uherske_hradiste;2,965273066;4,218036035
uherske_hradiste;3,152736022;4,287715955
uherske_hradiste;3,430756184;4,368181228
uherske_hradiste;3,063390922;4,424846632
uherske_hradiste;3,5085559;4,670021158
uherske_hradiste;3,342861805;4,676560182
uherske_hradiste;2,954910279;4,680277658
uherske_hradiste;3,608211551;4,741447804
uherske_hradiste;3,634951112;5,080783054
uherske_hradiste;4,242764567;5,161924742
uherske_hradiste;2,944438979;5,293807211
uherske_hradiste;3,772760938;5,303802297
uherske_hradiste;3,044522438;5,367843429
usti_nad_labem;3,165475048;1,808288771
usti_nad_labem;2,533696814;1,840549633
usti_nad_labem;2,687847494;2,208274414
usti_nad_labem;2,660259537;2,302585093
usti_nad_labem;2,541601993;2,312535424
usti_nad_labem;2,844909384;2,351375257
usti_nad_labem;2,708050201;2,360854001
usti_nad_labem;2,708050201;2,388762789
usti_nad_labem;2,541601993;2,459588842
usti_nad_labem;2,617395833;2,4765384
usti_nad_labem;2,809402695;2,501435952
usti_nad_labem;3,044522438;2,602689685
usti_nad_labem;3,109060959;2,610069793
usti_nad_labem;2,501435952;2,610069793
usti_nad_labem;2,815408719;2,617395833
usti_nad_labem;2,839078464;2,63905733
usti_nad_labem;3,770459441;2,687847494
usti_nad_labem;3,04927304;2,701361213
usti_nad_labem;2,351375257;2,734367509
usti_nad_labem;3,086486637;2,734367509
usti_nad_labem;3,505557397;2,740840024
usti_nad_labem;4,396915247;2,740840024
usti_nad_labem;3,131136911;2,753660712
usti_nad_labem;2,944438979;2,76000994
usti_nad_labem;2,459588842;2,772588722
usti_nad_labem;2,388762789;2,772588722
usti_nad_labem;2,734367509;2,778819272
usti_nad_labem;2,468099531;2,839078464
usti_nad_labem;2,557227311;2,844909384
usti_nad_labem;2,424802726;2,844909384
usti_nad_labem;2,602689685;2,895911938
usti_nad_labem;2,624668592;2,90690106
usti_nad_labem;1,526056303;2,90690106
usti_nad_labem;3,618993327;2,917770732
usti_nad_labem;2,610069793;2,928523524
usti_nad_labem;3,054001182;2,93385687
usti_nad_labem;2,833213344;2,93385687
usti_nad_labem;3,618993327;2,949688335
usti_nad_labem;3,230804396;2,960105096
usti_nad_labem;3,610917913;2,960105096
usti_nad_labem;3,36729583;2,965273066
usti_nad_labem;2,667228207;2,970414466
usti_nad_labem;3,421000009;2,995732274
usti_nad_labem;3,540959324;2,995732274
usti_nad_labem;3,663561646;3,000719815
usti_nad_labem;2,778819272;3,000719815
usti_nad_labem;3,618993327;3,015534901
usti_nad_labem;2,681021529;3,020424886
usti_nad_labem;1,937301775;3,020424886
usti_nad_labem;2,778819272;3,0301337
usti_nad_labem;3,538056564;3,0301337
usti_nad_labem;2,595254707;3,044522438
usti_nad_labem;2,856470206;3,04927304
usti_nad_labem;3,218875825;3,058707073
usti_nad_labem;2,747270914;3,063390922
usti_nad_labem;3,939638172;3,068052935
usti_nad_labem;2,509599262;3,077312261
usti_nad_labem;3,563882964;3,077312261
usti_nad_labem;3,044522438;3,077312261
usti_nad_labem;2,803360381;3,08190997
usti_nad_labem;2,902519892;3,091042453
usti_nad_labem;2,024193067;3,095577609
usti_nad_labem;2,557227311;3,100092289
usti_nad_labem;3,039749159;3,100092289
usti_nad_labem;3,594568775;3,104586678
usti_nad_labem;2,862200881;3,109060959
usti_nad_labem;3,660994251;3,113515309
usti_nad_labem;2,557227311;3,117949906
usti_nad_labem;2,509599262;3,122364924
usti_nad_labem;3,487375078;3,126760536
usti_nad_labem;3,845883203;3,128075461
usti_nad_labem;3,109060959;3,131136911
usti_nad_labem;3,848017675;3,144152279
usti_nad_labem;3,62700405;3,144152279
usti_nad_labem;3,788724789;3,145013976
usti_nad_labem;2,90690106;3,148453361
usti_nad_labem;2,667228207;3,157000421
usti_nad_labem;3,058707073;3,157000421
usti_nad_labem;3,230804396;3,169685581
usti_nad_labem;3,671224519;3,17805383
usti_nad_labem;3,08190997;3,17805383
usti_nad_labem;2,442347035;3,18221184
usti_nad_labem;3,242592351;3,189652966
usti_nad_labem;3,799973502;3,194583132
usti_nad_labem;3,17805383;3,198673118
usti_nad_labem;3,686376324;3,202746443
usti_nad_labem;2,821378886;3,202746443
usti_nad_labem;3,668676747;3,206803244
usti_nad_labem;2,815408719;3,206803244
usti_nad_labem;3,210843653;3,207612633
usti_nad_labem;3,449987546;3,214867803
usti_nad_labem;2,667228207;3,234749174
usti_nad_labem;2,297572551;3,234749174
usti_nad_labem;4,119037175;3,236322738
usti_nad_labem;2,083184528;3,238678452
usti_nad_labem;2,660259537;3,246490992
usti_nad_labem;4,188138442;3,250374492
usti_nad_labem;3,740047741;3,254242969
usti_nad_labem;2,975529566;3,254242969
usti_nad_labem;2,844909384;3,254242969
usti_nad_labem;2,87356464;3,258096538
usti_nad_labem;2,928523524;3,261935314
usti_nad_labem;3,740047741;3,267665989
usti_nad_labem;3,005682604;3,269568939
usti_nad_labem;3,135494216;3,269568939
usti_nad_labem;3,000719815;3,269568939
usti_nad_labem;2,714694744;3,269568939
usti_nad_labem;3,671224519;3,269568939
usti_nad_labem;3,254242969;3,27336401
usti_nad_labem;3,38269391;3,287281858
usti_nad_labem;3,363841595;3,288774952
usti_nad_labem;3,817712326;3,299533728
usti_nad_labem;3,404525172;3,300271463
usti_nad_labem;3,165475048;3,303216973
usti_nad_labem;3,804437795;3,325036021
usti_nad_labem;3,668676747;3,325036021
usti_nad_labem;2,424802726;3,325036021
usti_nad_labem;3,802208139;3,328626689
usti_nad_labem;3,883623531;3,328626689
usti_nad_labem;3,552486829;3,33220451
usti_nad_labem;3,828641396;3,33220451
usti_nad_labem;2,499795262;3,333275365
usti_nad_labem;3,83081295;3,335769576
usti_nad_labem;3,594568775;3,342861805
usti_nad_labem;2,557227311;3,342861805
usti_nad_labem;3,848017675;3,353406718
usti_nad_labem;3,148453361;3,353406718
usti_nad_labem;3,839452313;3,353406718
usti_nad_labem;2,797281335;3,360375387
usti_nad_labem;2,424802726;3,360375387
usti_nad_labem;2,415913778;3,360375387
usti_nad_labem;3,325036021;3,370738174
usti_nad_labem;2,734367509;3,370738174
usti_nad_labem;2,939161922;3,374168709
usti_nad_labem;3,737669618;3,384390263
usti_nad_labem;4,162158962;3,385745277
usti_nad_labem;3,889777396;3,391147046
usti_nad_labem;4,06731589;3,391147046
usti_nad_labem;4,143134726;3,393837027
usti_nad_labem;2,87356464;3,39785848
usti_nad_labem;3,443618098;3,401197382
usti_nad_labem;2,564949357;3,404525172
usti_nad_labem;3,091042453;3,411147713
usti_nad_labem;2,827313622;3,411147713
usti_nad_labem;3,363841595;3,4190373
usti_nad_labem;2,610069793;3,42751469
usti_nad_labem;2,272125886;3,42751469
usti_nad_labem;2,785011242;3,430756184
usti_nad_labem;3,753730426;3,437529311
usti_nad_labem;3,728100167;3,443618098
usti_nad_labem;2,791165108;3,443618098
usti_nad_labem;2,595254707;3,446807893
usti_nad_labem;2,803360381;3,449987546
usti_nad_labem;2,549445171;3,453157121
usti_nad_labem;2,610804817;3,455685567
usti_nad_labem;2,766319109;3,456316681
usti_nad_labem;2,451005098;3,45946629
usti_nad_labem;2,71866038;3,460095023
usti_nad_labem;4,136765278;3,46260601
usti_nad_labem;3,778720158;3,463232773
usti_nad_labem;3,88567903;3,466360708
usti_nad_labem;3,985273467;3,471966453
usti_nad_labem;3,18221184;3,472897696
usti_nad_labem;3,440418095;3,473207918
usti_nad_labem;4,018183201;3,481240089
usti_nad_labem;2,624668592;3,484312288
usti_nad_labem;2,879198457;3,493472658
usti_nad_labem;3,034952987;3,496507561
usti_nad_labem;2,48740353;3,497718949
usti_nad_labem;3,788724789;3,501042717
usti_nad_labem;3,8495091;3,50465609
usti_nad_labem;2,753660712;3,520460802
usti_nad_labem;2,803360381;3,520460802
usti_nad_labem;2,93385687;3,523415014
usti_nad_labem;2,63905733;3,535145354
usti_nad_labem;3,230804396;3,561046083
usti_nad_labem;2,833213344;3,561046083
usti_nad_labem;2,975529566;3,56671182
usti_nad_labem;2,879198457;3,56671182
usti_nad_labem;3,858622229;3,57037741
usti_nad_labem;3,269568939;3,575150689
usti_nad_labem;2,970414466;3,575150689
usti_nad_labem;3,370738174;3,575150689
usti_nad_labem;2,351375257;3,577947893
usti_nad_labem;4,26969745;3,583518938
usti_nad_labem;2,923161581;3,586292865
usti_nad_labem;2,815408719;3,589059119
usti_nad_labem;2,415913778;3,597312261
usti_nad_labem;3,005682604;3,605497845
usti_nad_labem;3,78191432;3,608211551
usti_nad_labem;2,833213344;3,608211551
usti_nad_labem;3,034952987;3,618993327
usti_nad_labem;2,778819272;3,62700405
usti_nad_labem;3,797733859;3,640214282
usti_nad_labem;4,284964922;3,647275904
usti_nad_labem;3,299533728;3,6558396
usti_nad_labem;3,925925911;3,688629423
usti_nad_labem;2,884800713;3,701301974
usti_nad_labem;3,288401888;3,741709068
usti_nad_labem;3,854393893;3,784189634
usti_nad_labem;3,404525172;3,795489189
usti_nad_labem;3,94931879;3,808882247
usti_nad_labem;5,216564865;3,80999028
usti_nad_labem;3,261935314;3,824284091
usti_nad_labem;3,265759411;3,824284091
usti_nad_labem;3,47506723;3,868697881
usti_nad_labem;3,161246712;3,873282177
usti_nad_labem;2,525728644;3,876395828
usti_nad_labem;2,965273066;3,887730313
usti_nad_labem;3,356897123;3,912023005
usti_nad_labem;3,660994251;3,927896355
usti_nad_labem;2,525728644;3,947390149
usti_nad_labem;3,988984047;3,958906591
usti_nad_labem;3,55820113;3,988984047
usti_nad_labem;4,119037175;3,990834186
usti_nad_orlici;2,509599262;1,609437912
usti_nad_orlici;2,549445171;1,791759469
usti_nad_orlici;2,687847494;1,791759469
usti_nad_orlici;2,208274414;1,791759469
usti_nad_orlici;2,721295428;1,791759469
usti_nad_orlici;2,708050201;1,945910149
usti_nad_orlici;2,501435952;1,945910149
usti_nad_orlici;2,186051277;1,945910149
usti_nad_orlici;2,2300144;1,945910149
usti_nad_orlici;2,939161922;1,945910149
usti_nad_orlici;2,890371758;1,945910149
usti_nad_orlici;3,173878459;1,945910149
usti_nad_orlici;2,890371758;1,945910149
usti_nad_orlici;2,332143895;1,945910149
usti_nad_orlici;2,034705648;1,978239036
usti_nad_orlici;2,827313622;2,060513532
usti_nad_orlici;2,827313622;2,060513532
usti_nad_orlici;2,48490665;2,079441542
usti_nad_orlici;2,533696814;2,079441542
usti_nad_orlici;2,251291799;2,079441542
usti_nad_orlici;2,778819272;2,079441542
usti_nad_orlici;2,681021529;2,079441542
usti_nad_orlici;3,135494216;2,079441542
usti_nad_orlici;2,939161922;2,079441542
usti_nad_orlici;2,174751721;2,079441542
usti_nad_orlici;2,509599262;2,079441542
usti_nad_orlici;2,884800713;2,079441542
usti_nad_orlici;2,388762789;2,079441542
usti_nad_orlici;2,541601993;2,079441542
usti_nad_orlici;2,76000994;2,079441542
usti_nad_orlici;2,87356464;2,079441542
usti_nad_orlici;3,054001182;2,079441542
usti_nad_orlici;2,041220329;2,079441542
usti_nad_orlici;2,646174797;2,079441542
usti_nad_orlici;2,890371758;2,083184528
usti_nad_orlici;2,890371758;2,083184528
usti_nad_orlici;3,044522438;2,135349174
usti_nad_orlici;3,044522438;2,135349174
usti_nad_orlici;2,312535424;2,161021529
usti_nad_orlici;2,273156282;2,196112848
usti_nad_orlici;2,766319109;2,197224577
usti_nad_orlici;2,895911938;2,197224577
usti_nad_orlici;2,701361213;2,197224577
usti_nad_orlici;2,660259537;2,197224577
usti_nad_orlici;2,901421594;2,197224577
usti_nad_orlici;2,985681938;2,197224577
usti_nad_orlici;2,302585093;2,197224577
usti_nad_orlici;2,917770732;2,197224577
usti_nad_orlici;3,210843653;2,197224577
usti_nad_orlici;2,587764035;2,197224577
usti_nad_orlici;2,694627181;2,197224577
usti_nad_orlici;2,459588842;2,197224577
usti_nad_orlici;2,341805806;2,197224577
usti_nad_orlici;2,517696473;2,197224577
usti_nad_orlici;2,595254707;2,197224577
usti_nad_orlici;3,058707073;2,197224577
usti_nad_orlici;2,360854001;2,197224577
usti_nad_orlici;2,815408719;2,197224577
usti_nad_orlici;2,174751721;2,197224577
usti_nad_orlici;2,332143895;2,197224577
usti_nad_orlici;3,230804396;2,197224577
usti_nad_orlici;2,949688335;2,197224577
usti_nad_orlici;3,295836866;2,197224577
usti_nad_orlici;2,219203484;2,197224577
usti_nad_orlici;2,282382386;2,197224577
usti_nad_orlici;2,965273066;2,197224577
usti_nad_orlici;2,564949357;2,197224577
usti_nad_orlici;3,218875825;2,197224577
usti_nad_orlici;2,76000994;2,197224577
usti_nad_orlici;2,63905733;2,197224577
usti_nad_orlici;2,63188884;2,227861547
usti_nad_orlici;2,63188884;2,227861547
usti_nad_orlici;2,442347035;2,241772954
usti_nad_orlici;2,660259537;2,271094426
usti_nad_orlici;2,753660712;2,290512512
usti_nad_orlici;2,753660712;2,290512512
usti_nad_orlici;2,48490665;2,292534757
usti_nad_orlici;2,939161922;2,302585093
usti_nad_orlici;2,821378886;2,302585093
usti_nad_orlici;2,459588842;2,302585093
usti_nad_orlici;2,734367509;2,302585093
usti_nad_orlici;2,76000994;2,302585093
usti_nad_orlici;3,109060959;2,302585093
usti_nad_orlici;2,856470206;2,302585093
usti_nad_orlici;2,617395833;2,302585093
usti_nad_orlici;2,727852828;2,302585093
usti_nad_orlici;3,135494216;2,302585093
usti_nad_orlici;3,068052935;2,302585093
usti_nad_orlici;2,424802726;2,302585093
usti_nad_orlici;2,351375257;2,302585093
usti_nad_orlici;2,424802726;2,302585093
usti_nad_orlici;3,100092289;2,302585093
usti_nad_orlici;2,163323026;2,302585093
usti_nad_orlici;2,928523524;2,302585093
usti_nad_orlici;2,208274414;2,302585093
usti_nad_orlici;2,827313622;2,302585093
usti_nad_orlici;2,312535424;2,302585093
usti_nad_orlici;2,397895273;2,302585093
usti_nad_orlici;2,564949357;2,302585093
usti_nad_orlici;2,549445171;2,302585093
usti_nad_orlici;2,341805806;2,302585093
usti_nad_orlici;2,93385687;2,302585093
usti_nad_orlici;3,686376324;2,302585093
usti_nad_orlici;2,433613355;2,302585093
usti_nad_orlici;2,302585093;2,302585093
usti_nad_orlici;2,63188884;2,302585093
usti_nad_orlici;2,501435952;2,302585093
usti_nad_orlici;3,135494216;2,302585093
usti_nad_orlici;3,144152279;2,302585093
usti_nad_orlici;3,054001182;2,302585093
usti_nad_orlici;2,653241965;2,302585093
usti_nad_orlici;2,501435952;2,302585093
usti_nad_orlici;2,833213344;2,302585093
usti_nad_orlici;2,360854001;2,302585093
usti_nad_orlici;2,687847494;2,302585093
usti_nad_orlici;3,288401888;2,302585093
usti_nad_orlici;2,451005098;2,302585093
usti_nad_orlici;2,595254707;2,302585093
usti_nad_orlici;2,451005098;2,302585093
usti_nad_orlici;2,928523524;2,302585093
usti_nad_orlici;2,785011242;2,302585093
usti_nad_orlici;2,867898902;2,302585093
usti_nad_orlici;2,32238772;2,302585093
usti_nad_orlici;2,867898902;2,302585093
usti_nad_orlici;4,109233175;2,302585093
usti_nad_orlici;2,844909384;2,32238772
usti_nad_orlici;2,844909384;2,32238772
usti_nad_orlici;2,646174797;2,32238772
usti_nad_orlici;2,890371758;2,332143895
usti_nad_orlici;2,890371758;2,332143895
usti_nad_orlici;2,827313622;2,341805806
usti_nad_orlici;3,0301337;2,351375257
usti_nad_orlici;2,778819272;2,379546134
usti_nad_orlici;2,778819272;2,379546134
usti_nad_orlici;2,785011242;2,379546134
usti_nad_orlici;2,785011242;2,379546134
usti_nad_orlici;2,587764035;2,379546134
usti_nad_orlici;2,610069793;2,388762789
usti_nad_orlici;2,850706502;2,397895273
usti_nad_orlici;2,174751721;2,397895273
usti_nad_orlici;2,901421594;2,397895273
usti_nad_orlici;2,912350665;2,397895273
usti_nad_orlici;2,587764035;2,397895273
usti_nad_orlici;2,674148649;2,397895273
usti_nad_orlici;3,015534901;2,397895273
usti_nad_orlici;2,617395833;2,397895273
usti_nad_orlici;2,541601993;2,397895273
usti_nad_orlici;3,280911216;2,397895273
usti_nad_orlici;2,753660712;2,397895273
usti_nad_orlici;2,708050201;2,397895273
usti_nad_orlici;2,797281335;2,397895273
usti_nad_orlici;2,617395833;2,397895273
usti_nad_orlici;2,708050201;2,397895273
usti_nad_orlici;2,778819272;2,397895273
usti_nad_orlici;2,564949357;2,397895273
usti_nad_orlici;2,501435952;2,397895273
usti_nad_orlici;3,288401888;2,397895273
usti_nad_orlici;2,827313622;2,397895273
usti_nad_orlici;3,077312261;2,397895273
usti_nad_orlici;2,617395833;2,397895273
usti_nad_orlici;2,766319109;2,397895273
usti_nad_orlici;2,397895273;2,397895273
usti_nad_orlici;2,351375257;2,397895273
usti_nad_orlici;2,797281335;2,397895273
usti_nad_orlici;2,406945108;2,397895273
usti_nad_orlici;2,501435952;2,397895273
usti_nad_orlici;2,90690106;2,397895273
usti_nad_orlici;2,778819272;2,397895273
usti_nad_orlici;3,210843653;2,397895273
usti_nad_orlici;2,501435952;2,397895273
usti_nad_orlici;2,766319109;2,397895273
usti_nad_orlici;2,459588842;2,397895273
usti_nad_orlici;2,701361213;2,397895273
usti_nad_orlici;2,442347035;2,397895273
usti_nad_orlici;2,415913778;2,397895273
usti_nad_orlici;2,32238772;2,397895273
usti_nad_orlici;2,564949357;2,397895273
usti_nad_orlici;2,58021683;2,397895273
usti_nad_orlici;2,960105096;2,397895273
usti_nad_orlici;2,708050201;2,397895273
usti_nad_orlici;2,332143895;2,397895273
usti_nad_orlici;2,332143895;2,397895273
usti_nad_orlici;2,406945108;2,397895273
usti_nad_orlici;2,433613355;2,397895273
usti_nad_orlici;2,57261223;2,397895273
usti_nad_orlici;2,674148649;2,397895273
usti_nad_orlici;2,923161581;2,397895273
usti_nad_orlici;2,442347035;2,397895273
usti_nad_orlici;2,468099531;2,397895273
usti_nad_orlici;2,341805806;2,397895273
usti_nad_orlici;3,148453361;2,397895273
usti_nad_orlici;2,815408719;2,397895273
usti_nad_orlici;2,753660712;2,397895273
usti_nad_orlici;2,58021683;2,397895273
usti_nad_orlici;3,250374492;2,397895273
usti_nad_orlici;2,424802726;2,397895273
usti_nad_orlici;2,803360381;2,397895273
usti_nad_orlici;2,388762789;2,397895273
usti_nad_orlici;2,48490665;2,397895273
usti_nad_orlici;2,163323026;2,397895273
usti_nad_orlici;3,122364924;2,397895273
usti_nad_orlici;3,034952987;2,406945108
usti_nad_orlici;3,117949906;2,424802726
usti_nad_orlici;3,117949906;2,424802726
usti_nad_orlici;2,727852828;2,433613355
usti_nad_orlici;2,815408719;2,442347035
usti_nad_orlici;2,815408719;2,442347035
usti_nad_orlici;2,714694744;2,442347035
usti_nad_orlici;2,714694744;2,442347035
usti_nad_orlici;2,803360381;2,451005098
usti_nad_orlici;2,803360381;2,451005098
usti_nad_orlici;2,821378886;2,459588842
usti_nad_orlici;2,821378886;2,459588842
usti_nad_orlici;2,862200881;2,468099531
usti_nad_orlici;2,862200881;2,468099531
usti_nad_orlici;2,87356464;2,48490665
usti_nad_orlici;3,258096538;2,48490665
usti_nad_orlici;2,63905733;2,48490665
usti_nad_orlici;2,48490665;2,48490665
usti_nad_orlici;2,549445171;2,48490665
usti_nad_orlici;2,721295428;2,48490665
usti_nad_orlici;2,928523524;2,48490665
usti_nad_orlici;3,113515309;2,48490665
usti_nad_orlici;3,198673118;2,48490665
usti_nad_orlici;3,242592351;2,48490665
usti_nad_orlici;3,034952987;2,48490665
usti_nad_orlici;2,895911938;2,48490665
usti_nad_orlici;2,388762789;2,48490665
usti_nad_orlici;2,302585093;2,48490665
usti_nad_orlici;3,091042453;2,48490665
usti_nad_orlici;2,928523524;2,48490665
usti_nad_orlici;2,451005098;2,48490665
usti_nad_orlici;3,218875825;2,48490665
usti_nad_orlici;3,015534901;2,48490665
usti_nad_orlici;3,206803244;2,48490665
usti_nad_orlici;3,242592351;2,48490665
usti_nad_orlici;2,525728644;2,48490665
usti_nad_orlici;2,708050201;2,48490665
usti_nad_orlici;3,173878459;2,48490665
usti_nad_orlici;3,306886702;2,48490665
usti_nad_orlici;3,044522438;2,48490665
usti_nad_orlici;2,856470206;2,48490665
usti_nad_orlici;3,095577609;2,48490665
usti_nad_orlici;2,517696473;2,48490665
usti_nad_orlici;2,32238772;2,48490665
usti_nad_orlici;2,660259537;2,48490665
usti_nad_orlici;2,617395833;2,48490665
usti_nad_orlici;3,277144733;2,48490665
usti_nad_orlici;3,314186005;2,48490665
usti_nad_orlici;2,406945108;2,48490665
usti_nad_orlici;2,766319109;2,48490665
usti_nad_orlici;2,815408719;2,48490665
usti_nad_orlici;3,339321978;2,48490665
usti_nad_orlici;2,753660712;2,48490665
usti_nad_orlici;3,100092289;2,48490665
usti_nad_orlici;2,533696814;2,48490665
usti_nad_orlici;2,660259537;2,48490665
usti_nad_orlici;2,809402695;2,48490665
usti_nad_orlici;2,747270914;2,48490665
usti_nad_orlici;2,360854001;2,48490665
usti_nad_orlici;2,617395833;2,48490665
usti_nad_orlici;2,468099531;2,48490665
usti_nad_orlici;2,351375257;2,48490665
usti_nad_orlici;3,044522438;2,48490665
usti_nad_orlici;2,939161922;2,48490665
usti_nad_orlici;2,939161922;2,48490665
usti_nad_orlici;2,995732274;2,48490665
usti_nad_orlici;2,772588722;2,48490665
usti_nad_orlici;3,08190997;2,48490665
usti_nad_orlici;3,407841924;2,48490665
usti_nad_orlici;2,856470206;2,48490665
usti_nad_orlici;2,2300144;2,48490665
usti_nad_orlici;2,557227311;2,48490665
usti_nad_orlici;2,610069793;2,48490665
usti_nad_orlici;2,839078464;2,48490665
usti_nad_orlici;2,681021529;2,48490665
usti_nad_orlici;2,791165108;2,48490665
usti_nad_orlici;2,468099531;2,48490665
usti_nad_orlici;3,122364924;2,48490665
usti_nad_orlici;2,747270914;2,48490665
usti_nad_orlici;2,714694744;2,48490665
usti_nad_orlici;3,339321978;2,48490665
usti_nad_orlici;2,939161922;2,48490665
